tstamp tipo nbytes
8291.37829 read 958
8297.88769 read 118
8302.90228 read 1175
8304.91375 write 4142
8306.71897 read 533
8307.96976 read 121
8313.34331 read 144
8314.59792 read 497
8325.42461 write 2178
8331.58232 read 981
8339.15182 read 117
8345.7536 read 4246
8346.90994 read 122
8346.97912 write 233
8358.86625 write 282
8363.62292 read 107
8385.8492 read 995
8388.1339 read 504
8403.56408 write 3939
8404.55453 read 3987
8405.10425 write 2145
8419.92697 read 141
8421.30169 read 1090
8428.23958 read 125
8429.25079 read 1023
8432.11219 read 112
8436.81547 read 128
8438.32805 read 114
8446.83175 read 1127
8452.1556 read 127
8452.41347 write 279
8463.52748 read 133
8463.56941 read 119
8465.32719 read 4364
8465.64758 read 489
8469.35039 read 105
8470.46652 read 117
8484.27796 write 1789
8485.16388 read 519
8502.87612 read 499
8502.91779 write 3905
8521.30558 read 117
8526.1412 read 4170
8530.95874 read 503
8548.19085 read 114
8551.61093 read 457
8557.63405 read 924
8562.96736 write 2304
8575.72259 write 263
8579.50294 write 283
8585.45037 read 3551
8597.28558 read 124
8603.30657 write 4084
8609.0209 read 133
8612.2597 read 585
8620.09123 read 128
8629.73883 read 521
8636.60664 read 982
8640.28469 write 276
8642.75457 read 4582
8644.64468 write 2255
8653.0428 read 136
8659.75002 read 123
8667.68479 read 140
8669.55965 read 117
8696.49146 read 980
8699.67439 read 490
8703.99303 read 4168
8703.9941 write 3985
8707.68929 read 117
8709.79043 read 532
8712.19086 read 513
8713.05465 read 464
8721.56239 read 123
8724.06699 read 117
8724.30811 write 1957
8728.69263 read 113
8745.07795 write 282
8747.68142 read 452
8762.90993 read 3826
8772.73725 read 137
8788.45299 read 130
8795.34667 read 501
8798.54675 read 565
8800.85867 read 512
8804.23726 write 3975
8804.3441 write 2315
8806.88587 read 116
8809.04163 write 241
8814.29197 write 249
8814.33294 write 288
8824.56603 read 4509
8829.85199 read 1101
8830.89373 read 105
8836.54824 read 556
8837.97008 read 497
8843.14037 read 140
8844.92404 write 302
8845.19202 read 120
8849.19383 write 279
8849.86897 read 982
8858.91849 write 267
8865.24993 read 116
8870.27922 read 135
8883.96965 write 1948
8884.43023 read 4596
8890.98952 read 1075
8891.8092 read 115
8905.32298 write 3964
8910.30348 read 126
8931.98978 write 257
8936.40594 read 131
8940.48528 read 1058
8942.90805 read 113
8945.10198 read 4114
8948.71485 read 145
8957.86047 read 127
8963.38237 write 2131
8993.07468 read 1117
9000.34989 read 119
9006.10323 write 3854
9006.93874 read 4258
9007.45673 read 120
9012.43694 read 1085
9014.14458 read 865
9016.03123 read 970
9021.19228 read 1053
9026.80959 read 107
9028.58962 read 1015
9028.83926 write 268
9030.30718 read 473
9036.17544 read 141
9040.2908 read 495
9043.49542 write 2203
9055.81802 read 475
9066.82556 read 4472
9067.18004 read 595
9072.32588 read 544
9081.31586 read 115
9087.69369 read 147
9089.76515 read 958
9098.51872 read 114
9103.60476 read 574
9105.06598 write 4091
9111.82499 write 263
9124.59415 write 2368
9126.14062 read 543
9127.09051 read 3248
9128.2994 read 532
9134.43941 read 1054
9142.19606 write 281
9150.67523 read 1047
9160.38553 read 543
9166.48262 write 231
9172.5961 read 1028
9174.05814 read 141
9175.45257 read 139
9186.07152 read 941
9186.84051 read 4088
9203.79157 write 4249
9204.60385 write 1968
9205.33238 read 577
9212.45025 read 128
9224.08789 write 305
9234.26917 read 122
9235.16539 read 117
9238.24934 read 1011
9242.21475 read 851
9244.16756 read 132
9246.46199 read 3808
9252.48156 read 896
9252.64339 read 130
9253.92472 read 538
9259.97382 read 1062
9267.64392 read 130
9267.99676 read 532
9269.92445 read 534
9284.52646 write 206
9285.32494 write 1855
9285.94244 write 235
9286.94675 read 458
9301.29509 read 1009
9302.74002 write 4030
9305.81137 read 4187
9317.72355 read 115
9318.80029 read 114
9326.4387 read 1079
9330.77425 write 296
9348.32311 read 122
9352.66151 read 133
9353.63874 write 237
9360.06767 read 522
9364.80206 read 113
9365.22967 write 2086
9365.3203 read 137
9365.66687 read 4490
9375.67841 read 1127
9384.32702 read 444
9392.82235 write 268
9398.36585 read 887
9401.83733 write 260
9403.02405 write 4112
9404.4283 read 474
9411.27759 read 949
9412.5962 read 917
9414.4987 read 1100
9416.15025 write 263
9417.87142 read 573
9417.99555 write 262
9425.28283 write 226
9426.58829 read 133
9426.71937 read 4193
9427.67909 read 467
9428.84247 read 513
9437.06029 read 512
9445.85108 write 2467
9463.84927 read 993
9470.0717 write 324
9482.62222 read 1098
9486.40252 read 3731
9502.17025 write 3900
9503.74973 read 98
9509.52197 write 311
9520.47348 read 528
9521.84062 read 117
9525.38601 write 2098
9527.16088 read 1027
9529.75737 read 528
9530.39855 read 120
9535.10864 read 479
9544.46712 read 4493
9562.23888 read 1160
9570.82938 read 883
9584.69022 write 273
9589.04321 write 261
9597.48322 read 105
9598.04831 read 129
9600.17737 write 4091
9604.02933 write 1739
9604.51872 read 4442
9610.10854 read 509
9610.96978 read 120
9616.92811 write 242
9633.06365 write 269
9633.35932 read 125
9639.80876 read 1065
9656.08281 write 231
9661.58049 read 566
9664.90798 read 3997
9674.92072 read 130
9675.36855 read 576
9675.4203 read 161
9683.32068 read 146
9683.78936 write 281
9685.0956 write 1910
9685.58685 read 144
9690.10107 write 256
9697.01314 read 114
9698.0233 read 540
9699.48949 write 4082
9708.3847 write 254
9724.73192 read 4193
9730.16454 read 980
9745.71111 read 129
9752.53447 read 126
9765.07003 read 1024
9765.1611 write 1780
9769.30758 read 114
9770.75641 read 130
9771.5942 read 1096
9772.78134 read 122
9778.43339 read 952
9779.71495 write 255
9782.02897 read 1044
9783.76471 read 4407
9798.81987 write 3716
9800.78041 read 121
9808.62825 write 272
9808.74495 read 128
9818.93187 read 1036
9820.18967 read 478
9843.26666 read 3999
9844.63314 write 2117
9851.01228 read 506
9857.19094 read 446
9859.22429 read 525
9871.88823 read 513
9883.99341 read 497
9896.65547 read 546
9896.67435 read 545
9899.94774 write 4217
9903.28168 read 4313
9913.15755 write 249
9915.57129 write 279
9924.37768 write 1981
9924.63731 read 135
9940.81291 read 516
9942.86412 write 259
9945.01174 read 554
9945.03929 read 128
9950.72585 read 534
9952.59336 read 1019
9956.73376 read 910
9960.72349 read 1209
9963.78224 read 172
9965.21909 read 94
9965.62789 read 3445
9981.36235 read 474
9993.87144 write 268
9999.30005 write 263
9999.66017 write 4022
10000.98288 read 466
10002.63933 read 555
10003.61463 write 2006
10025.37099 read 4092
10034.56122 read 494
10037.32531 read 506
10046.10437 read 540
10071.84867 read 102
10080.16601 write 267
10081.60072 write 2016
10085.79622 read 3897
10092.11557 read 129
10097.68496 write 4109
10114.29352 read 105
10133.30336 read 121
10145.91399 read 4269
10149.17665 read 103
10153.3464 read 519
10163.6272 write 2125
10163.76881 write 213
10178.02144 read 102
10178.52975 read 457
10183.7624 read 143
10185.6256 read 1090
10197.76234 write 3712
10203.64253 read 1118
10205.94014 read 3557
10211.22951 write 246
10226.50678 read 102
10241.97266 read 138
10245.3458 write 2199
10248.18352 read 495
10260.5757 write 227
10261.98917 read 938
10263.88867 read 115
10266.35019 read 4298
10269.63041 read 555
10280.00056 read 118
10281.62751 write 277
10291.21541 read 1103
10294.46839 read 486
10294.53453 write 4009
10308.09185 read 143
10308.60726 read 461
10310.1525 write 250
10317.98236 read 482
10320.30094 write 270
10326.10034 write 2060
10327.59171 read 3795
10332.41967 read 153
10337.77595 read 500
10346.9875 write 245
10347.55559 read 167
10349.61301 read 1133
10358.28458 read 101
10362.56035 write 247
10366.71865 write 253
10367.59901 write 237
10371.03262 read 135
10373.37677 read 904
10383.33959 read 114
10383.5509 read 554
10386.54543 read 3788
10390.65369 read 112
10394.60877 write 4056
10399.6027 read 111
10408.13959 write 2158
10410.59263 read 526
10418.4231 read 504
10427.42998 read 128
10428.70862 read 514
10446.35165 read 3931
10454.15987 read 118
10455.10312 write 265
10473.1544 read 1174
10477.98274 read 485
10487.75362 write 1917
10491.41383 read 131
10493.91548 write 4316
10505.62112 read 4522
10506.77578 write 208
10511.78599 read 120
10516.1323 write 222
10519.75004 read 1076
10523.02233 read 498
10533.70416 read 123
10545.40461 read 497
10557.15265 read 135
10563.51028 read 1032
10565.69458 read 4068
10567.65942 write 2151
10577.79426 read 140
10584.46227 read 452
10587.56727 read 894
10589.88514 write 294
10593.35898 write 263
10594.15877 write 3650
10610.07041 write 293
10610.96742 read 955
10623.17387 read 4103
10637.27433 read 1048
10637.83499 read 113
10641.44926 read 120
10649.15023 write 2151
10651.4053 read 487
10651.88321 read 148
10661.37781 read 107
10666.90069 read 1027
10667.99323 read 140
10670.55362 read 107
10676.50323 read 934
10683.42921 read 4342
10690.76292 read 143
10694.66376 read 132
10695.73052 write 226
10695.77845 write 4254
10698.82316 write 245
10701.58861 read 128
10710.30457 read 99
10715.69008 read 502
10728.70607 write 2153
10730.97058 read 147
10737.73651 read 554
10741.72168 read 4372
10762.12336 read 120
10762.50012 write 261
10764.904 read 133
10773.34342 read 1006
10796.31448 write 4058
10800.99232 read 3977
10807.29469 read 103
10810.95077 write 2004
10813.17412 write 287
10814.18288 read 1065
10825.82129 read 509
10827.82537 read 1017
10833.13801 write 263
10833.59408 read 125
10837.0424 read 1082
10850.23082 read 1073
10850.66088 read 964
10854.59107 read 1015
10860.83939 read 4349
10876.19065 read 138
10886.27697 read 136
10890.01126 write 1895
10895.57157 write 4412
10896.89727 read 995
10898.92261 read 128
10909.3459 read 468
10911.23543 read 1187
10912.55939 read 491
10919.03858 read 3987
10929.66711 read 149
10938.26397 write 251
10955.29863 read 538
10957.21725 read 166
10968.932 write 2174
10970.83166 read 127
10972.89893 read 106
10979.33246 read 4938
10983.92288 write 277
10990.6155 read 134
10996.67716 write 4167
10997.25999 read 123
11002.92699 read 130
11012.14803 read 486
11019.29636 write 276
11027.8618 write 260
11027.95753 read 109
11028.81123 read 124
11039.27481 read 4379
11047.28946 write 2068
11050.52175 write 266
11054.34719 write 272
11058.34483 read 113
11067.53302 read 488
11073.10993 read 123
11073.36481 read 509
11087.08179 read 1033
11096.13638 read 996
11097.29843 read 4395
11097.307 write 4156
11126.21852 write 1858
11126.88665 read 966
11134.59295 read 143
11135.62932 read 143
11147.20018 read 139
11151.18681 read 119
11152.81173 read 477
11155.28816 read 510
11156.82031 read 3791
11165.63234 read 548
11172.18598 read 538
11182.59379 read 522
11187.69605 read 551
11193.12829 read 1011
11195.08392 read 129
11197.20878 write 3838
11197.37672 read 1047
11204.34663 read 913
11207.96187 write 2148
11208.97857 read 125
11213.24355 read 961
11215.79716 read 4033
11222.50369 read 995
11230.17646 read 528
11266.72331 read 1065
11274.94583 read 3985
11287.45785 write 2226
11288.73519 read 136
11291.43807 read 147
11296.82936 write 4187
11305.27163 write 263
11313.38006 read 123
11321.30039 read 93
11331.614 read 499
11334.72769 read 515
11335.8518 read 3752
11337.57261 read 107
11339.22688 read 897
11356.21291 read 528
11366.77656 write 2205
11395.03015 read 4025
11397.15389 write 4066
11399.45169 read 117
11400.78576 read 1138
11408.68783 write 235
11421.7939 read 114
11423.87566 read 516
11424.89015 read 456
11427.42547 read 1014
11435.30365 write 230
11445.27707 read 125
11445.81884 read 134
11446.43853 read 527
11447.12822 write 252
11447.18171 write 2089
11455.26932 read 4653
11462.59374 read 140
11464.4423 read 484
11467.26601 read 1117
11469.31799 read 485
11469.54878 read 421
11477.14522 read 139
11485.23026 read 134
11486.5545 read 130
11496.66694 write 4318
11503.48497 read 507
11509.63289 read 528
11515.41841 read 3978
11522.06558 read 611
11523.03794 read 934
11526.28733 read 151
11527.60852 write 1994
11544.07373 read 115
11544.32551 read 127
11547.56361 read 144
11552.18957 read 1045
11565.35942 read 572
11565.48437 read 134
11568.54946 read 148
11574.96371 read 4025
11579.75217 read 564
11592.81099 read 1005
11592.93959 read 116
11593.01615 read 863
11596.80876 write 3843
11600.57439 read 139
11601.20901 read 1025
11607.87572 write 2564
11614.07373 write 230
11631.18951 read 137
11635.85207 read 4540
11644.35041 read 506
11655.99431 read 417
11659.33181 read 125
11663.49073 read 931
11664.93759 read 1104
11667.65007 read 1097
11677.78992 read 126
11686.8391 write 1809
11695.57318 read 4013
11696.20428 write 4305
11698.12944 read 898
11707.93269 read 1081
11709.87932 read 136
11714.35134 read 127
11723.13538 read 510
11737.86983 read 457
11739.42208 read 1149
11741.6044 read 1026
11744.07108 write 300
11754.26252 read 110
11755.05298 read 4259
11756.31893 read 498
11759.37857 read 946
11764.96395 read 112
11766.79005 write 2371
11773.57244 read 121
11796.7546 write 4114
11801.66133 read 127
11804.1712 read 483
11815.79379 read 3453
11827.7572 write 252
11830.59182 read 1057
11842.78506 read 483
11848.01793 write 1879
11861.69001 write 290
11862.51907 read 111
11865.35704 read 500
11866.72844 write 266
11869.20804 read 145
11872.77145 read 425
11875.02896 read 3348
11875.84219 read 137
11876.46368 read 543
11878.84464 read 521
11891.78413 read 565
11897.17703 write 3749
11910.72287 read 129
11912.20141 read 1106
11913.46099 read 121
11921.87347 read 111
11926.0201 write 1742
11934.76063 read 4101
11946.69991 read 121
11949.22035 read 137
11973.62032 read 109
11974.07546 read 138
11977.85378 read 567
11980.47118 read 137
11983.20505 read 133
11986.32967 write 256
11993.23124 read 559
11995.38961 read 4245
11996.97432 write 4269
12005.76444 read 154
12006.69697 write 2149
12024.77081 read 143
12032.82042 write 244
12033.83488 read 553
12039.40442 read 117
12040.57001 read 132
12050.95536 read 132
12056.50878 read 3584
12078.0095 read 492
12079.93159 write 245
12087.05658 write 1977
12090.43394 read 513
12091.49124 read 129
12096.50531 write 3917
12109.04629 read 159
12116.25958 read 4487
12131.64447 read 516
12136.08792 read 110
12137.02275 read 146
12158.24875 read 152
12166.73078 write 2015
12173.22813 read 522
12177.91306 read 4483
12190.42303 read 536
12194.90291 write 4041
12201.04418 write 195
12204.28444 read 533
12210.90227 read 125
12230.62871 read 1070
12236.29355 read 4207
12245.06317 read 136
12245.48526 read 129
12247.40785 write 1968
12276.37454 read 128
12284.13008 read 128
12286.18463 read 509
12294.03683 write 4220
12297.54526 read 4498
12300.43845 read 974
12321.6076 write 280
12327.77841 write 2263
12340.62128 read 516
12341.2544 read 452
12358.49673 read 4237
12362.72811 write 273
12392.2337 read 1148
12392.99151 write 4210
12400.1485 read 938
12401.72183 read 134
12403.54777 read 481
12406.93685 write 2292
12417.41289 read 4035
12429.78094 read 1090
12433.9674 read 107
12441.27747 write 251
12442.32681 read 1048
12451.68996 read 131
12464.01191 read 1044
12477.12379 read 3857
12482.94903 read 120
12485.57007 write 2096
12489.103 read 526
12491.99639 read 132
12493.4524 write 4324
12494.64831 read 129
12501.62635 read 143
12512.19128 read 145
12518.72646 read 126
12526.27292 write 246
12528.06211 read 127
12533.60155 read 425
12536.75128 read 3834
12540.86208 read 112
12544.17153 read 127
12551.76936 read 136
12553.09413 read 125
12565.11046 write 1946
12592.44073 read 546
12594.18945 read 123
12594.46744 write 4172
12596.49177 read 4765
12598.44916 read 488
12623.05742 read 1019
12626.14474 read 113
12630.14292 read 156
12644.94972 write 1951
12646.42929 read 122
12648.26465 read 453
12648.69386 read 456
12650.80849 read 986
12655.70776 read 3666
12661.14564 read 114
12666.55179 read 557
12673.89304 read 127
12674.90635 read 495
12676.39803 write 252
12676.94069 write 238
12678.78444 write 274
12680.18937 read 137
12682.71025 read 547
12690.27455 read 532
12696.74812 write 4137
12702.88565 read 136
12711.12459 read 142
12716.73324 read 4186
12723.9858 write 2005
12727.51436 read 1121
12728.2461 read 133
12742.72962 read 976
12752.74576 read 123
12757.25499 read 1065
12765.8734 read 131
12773.37703 read 520
12777.35057 read 4224
12788.93975 write 283
12795.39512 read 129
12796.58939 write 4076
12804.54846 write 2234
12817.56301 write 263
12818.86743 write 273
12819.76769 read 932
12822.953 read 115
12828.63592 read 446
12833.30255 read 1113
12837.17695 read 4117
12859.53893 read 131
12870.60283 write 223
12871.38026 write 265
12884.80282 write 1921
12885.4874 read 117
12888.55805 read 967
12895.43372 read 3783
12897.84413 write 4126
12898.60451 read 987
12927.59233 read 144
12930.35567 read 146
12931.17165 read 112
12934.34581 read 473
12934.72085 read 104
12939.81166 read 495
12954.11343 read 578
12954.88193 read 4427
12960.16183 read 120
12965.18413 write 2103
12965.90097 read 118
12986.63826 read 119
12995.76496 write 4553
13014.65022 read 126
13015.06304 read 4424
13032.00472 read 442
13038.6011 read 560
13040.50123 read 115
13046.14671 write 1836
13049.36885 read 975
13060.49054 read 1130
13061.85712 read 114
13074.25464 write 229
13075.33159 read 4513
13091.69691 read 1047
13093.27612 write 273
13094.28126 read 1069
13095.60627 write 3996
13109.03695 read 161
13109.89324 read 144
